"CityName","Locality","CityTownName","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"苗栗縣","西湖鄉","苗栗縣西湖鄉","11942",11770,11579,11369,11098,10840,10550,10322,10188,10043,9981,9897,9766,9723,9608,9525,9284,9054,8870,8667,8599,8476,8352,8265,8204,8126,7985,7924,7939,7869,7801,7748,7649,7589,7466,7288,7154,7033,6877
"苗栗縣","造橋鄉","苗栗縣造橋鄉","14632",14871,14911,15040,15122,14844,14703,14548,14445,14423,14535,14747,14787,14916,14932,14710,14696,14529,14403,14301,14356,14200,14141,14066,13998,13965,13857,13725,13737,13727,13687,13626,13517,13456,13354,13166,12952,12701,12473
"苗栗縣","三灣鄉","苗栗縣三灣鄉","10447",10112,9865,9555,9349,9121,8746,8438,8358,8213,8211,8232,8533,8382,8314,8203,8151,8033,7915,7807,7783,7738,7626,7555,7505,7552,7496,7400,7393,7264,7210,7191,7126,7132,6994,6884,6756,6613,6532
"苗栗縣","獅潭鄉","苗栗縣獅潭鄉","8596",8398,8232,7972,7847,7585,7271,6955,6791,6593,6500,6368,6339,6192,6126,6034,5825,5758,5656,5526,5469,5420,5352,5262,5308,5201,5188,5048,5059,4928,4821,4777,4678,4725,4606,4475,4417,4331,4231
"苗栗縣","泰安鄉","苗栗縣泰安鄉","6274",6247,6228,5967,5807,5574,5543,5527,5411,5352,5630,5508,5631,5695,5631,5584,5511,5539,5525,5462,5600,5593,5571,5516,5650,5707,5707,5701,5950,5982,5947,5892,5969,6157,6045,5930,5883,6039,5888
"彰化縣","彰化市","彰化縣彰化市","185816",190315,193789,198195,201103,203541,206603,209179,212311,215224,217328,219536,221090,222722,223675,224066,225006,226151,227715,229915,231129,232156,233435,234308,234614,235322,235998,236631,237160,236503,236646,236636,236172,235022,235010,234690,233613,232729,232259
"彰化縣","員林市","彰化縣員林市","104436",106104,108126,110201,112348,114667,116936,118775,120202,121251,122635,122989,123121,124400,125054,125905,126047,126371,126402,126528,126800,127102,127284,127042,126420,126175,126189,125962,125838,125476,125144,125141,124938,124725,124837,124932,124632,124890,125008
"彰化縣","鹿港鎮","彰化縣鹿港鎮","73459",74312,74908,75804,76630,76979,77356,77847,78262,78614,79087,79647,80401,80991,81233,81302,81615,82374,82811,83585,83962,84314,84453,84767,85020,85084,85239,85340,85364,85325,85476,85858,85964,86100,86407,86709,86799,86818,86931
"彰化縣","和美鎮","彰化縣和美鎮","66627",68506,69497,70754,71489,72507,73301,74030,74770,76018,77296,78886,79865,80767,81458,82363,83218,84183,85450,86439,87176,87698,87792,88245,88416,88841,89053,89386,89624,89723,90173,90298,90541,90741,91113,91162,90986,90782,90530
"彰化縣","北斗鎮","彰化縣北斗鎮","29156",29749,30150,30579,30720,30679,30730,30859,31104,31455,31868,32147,32360,32700,32809,33042,33414,33593,33681,33809,33869,33718,33604,33505,33459,33494,33548,33620,33631,33516,33379,33280,33151,33198,33225,33253,33355,33321,33348
"彰化縣","溪湖鎮","彰化縣溪湖鎮","46949",47678,48340,48979,49541,49861,50332,50590,50819,51465,52168,52684,53077,53627,54197,54732,54827,55183,55272,55481,55875,55953,56106,56356,56417,56430,56607,56449,56260,56119,55918,55899,55802,55788,55742,55675,55686,55365,55185
"彰化縣","田中鎮","彰化縣田中鎮","45855",46482,46695,46917,46743,46514,46340,46150,45913,45978,45916,46360,46869,46278,46689,46885,47097,47139,46982,46813,46574,46421,46193,45722,45502,45176,45061,44769,44499,44065,43652,43428,43106,42745,42490,42152,41890,41541,41244
"彰化縣","二林鎮","彰化縣二林鎮","59656",59979,59984,59959,59582,59225,58766,58149,57836,57495,57452,57595,57826,57740,57713,57510,57387,57336,57228,56996,56884,56903,56724,56449,56050,55538,55045,54795,54479,53939,53552,53198,52864,52330,51882,51516,50980,50536,50075
"彰化縣","線西鄉","彰化縣線西鄉","15126",15097,15094,15216,15248,15230,15204,15157,15121,15125,15206,15439,15700,15837,16045,16304,16514,16579,16789,16790,16936,17021,17125,17010,17024,17008,17042,17030,17081,17138,16998,17056,17123,17119,17040,16939,16928,16860,16733
"彰化縣","伸港鄉","彰化縣伸港鄉","26913",27315,27914,28308,28540,28838,29171,29373,29671,29904,30244,30794,31063,31468,31929,32380,32870,33313,33656,34044,34474,34777,34968,35179,35440,35539,35724,35825,35942,35964,35985,36037,36114,36182,36464,36756,36957,37121,37449
"彰化縣","福興鄉","彰化縣福興鄉","40691",41351,41935,42547,43038,43448,43698,43728,43715,44118,44742,45345,45884,46366,46903,47329,47723,47800,48053,48381,48611,48679,48648,48607,48704,48782,48940,49005,49130,48945,48625,48182,48015,47810,47618,47479,47332,47059,46748
"彰化縣","秀水鄉","彰化縣秀水鄉","30346",30685,31068,31448,31619,31989,32422,32898,33256,33739,34193,34599,35026,35541,36026,36423,36844,37237,37516,37782,37905,38063,38286,38431,38510,38675,38853,38968,38985,39122,39273,39429,39385,39326,39352,39344,39357,39291,39068
"彰化縣","花壇鄉","彰化縣花壇鄉","37095",37826,38466,38967,39407,39629,40073,40521,41152,41570,42012,42598,43256,43884,44499,44998,45389,45575,45776,45981,46007,46185,46260,46336,46248,46357,46125,46193,46238,46187,46047,46017,45987,45916,45984,46142,45924,45853,45566
"彰化縣","芬園鄉","彰化縣芬園鄉","27541",27459,27463,27261,27319,26873,26474,26150,26041,25868,25855,26059,26383,26556,26918,26859,26761,26702,26648,26788,26630,26373,26069,25968,25671,25515,25340,25090,24980,24814,24670,24457,24258,24155,24003,23881,23755,23583,23383
"彰化縣","大村鄉","彰化縣大村鄉","31653",31842,32100,32170,32182,32174,31924,31986,32197,32532,32702,33078,33423,33713,33984,34214,34621,34876,35137,35377,35761,35714,35885,36137,36436,36547,36412,36501,36646,36597,36533,36469,36452,36457,36531,36762,36870,36968,37124
"彰化縣","埔鹽鄉","彰化縣埔鹽鄉","34162",34285,34429,34646,34597,34592,34345,34254,34251,34370,34605,34851,35170,35331,35367,35370,35729,35652,35696,35660,35605,35505,35280,35061,35037,34897,34764,34667,34565,34284,34082,33712,33456,33184,32954,32782,32587,32460,32183
"彰化縣","埔心鄉","彰化縣埔心鄉","31249",31323,31497,31796,31918,31911,31739,32023,32096,32499,32748,33292,33718,33901,34055,34085,34379,34424,34561,34745,34777,34918,34920,35082,35136,35471,35550,35498,35410,35325,35278,35186,35034,34905,34833,34788,34836,34745,34734
"彰化縣","永靖鄉","彰化縣永靖鄉","37103",37497,37917,38366,38458,38438,38500,38445,38378,38713,39299,39533,39778,39846,39978,40021,39957,39982,40026,40128,40243,40064,40157,40115,39999,39965,39723,39595,39607,39269,38907,38718,38530,38200,37985,37773,37334,36962,36651
"彰化縣","社頭鄉","彰化縣社頭鄉","40110",40495,40731,41272,41355,41662,41944,42157,42338,42685,43154,43589,43852,44030,44307,44427,44668,44835,45026,45184,45369,45461,45577,45591,45631,45600,45498,45231,45038,44767,44418,44211,43868,43705,43492,43342,43144,42882,42573
"彰化縣","二水鄉","彰化縣二水鄉","22482",22374,22009,21665,21508,21156,20827,20561,20261,20041,19872,19767,19596,19405,19281,19036,18882,18670,18485,18219,18077,18016,17786,17705,17515,17283,17122,16929,16749,16520,16345,16133,15999,15830,15629,15500,15325,15153,14843
"彰化縣","田尾鄉","彰化縣田尾鄉","29083",28950,28858,28834,28759,28450,28156,27758,27589,27511,27514,27652,27773,28131,28415,28603,28850,28836,29019,29232,29343,29949,29462,29384,29387,29246,29163,28911,28890,28639,28355,28050,27984,27834,27567,27567,27462,27336,26993
"彰化縣","埤頭鄉","彰化縣埤頭鄉","34205",34354,34615,34429,34213,34012,33630,33400,33210,33223,33103,33258,33384,33472,33386,33319,32983,33014,32790,32749,32685,32524,32452,32316,32303,32088,32080,32015,32008,31771,31501,31415,31221,31045,30869,30797,30642,30508,30394
"彰化縣","芳苑鄉","彰化縣芳苑鄉","45870",45327,44900,44438,43610,43094,42273,41433,40742,40658,40538,40604,40565,40553,40821,40111,40452,39683,39330,38902,38591,38306,38131,37980,37781,37402,37065,36784,36637,36320,35752,35337,35104,34744,34352,34039,33714,33489,33084
"彰化縣","大城鄉","彰化縣大城鄉","27193",26867,26554,26277,25689,25062,24341,23768,23397,23086,22864,22715,22724,22524,22384,22088,21809,21618,21410,21040,20943,20601,20324,20063,19888,19515,19241,19094,19151,18936,18639,18337,18043,17797,17516,17284,16987,16717,16359
"彰化縣","竹塘鄉","彰化縣竹塘鄉","21003",20435,20211,19985,21412,19925,19171,18718,18480,18286,18101,18103,18140,17983,17753,17510,17334,17173,17189,17101,17059,17023,16920,16819,16806,16779,16763,16616,16693,16470,16365,16201,16040,15863,15638,15491,15303,15095,14926
"彰化縣","溪州鄉","彰化縣溪州鄉","36833",36738,36720,36464,36181,35775,35155,34583,34074,33860,33726,33835,33611,33530,33568,33600,33368,33168,32992,32862,32709,32735,32602,32584,32412,32305,32209,32031,31862,31552,31326,31183,30862,30753,30539,30391,30060,29760,29411
"南投縣","南投市","南投縣南投市","85273",86919,88491,90501,91376,92231,92950,94241,95403,96904,98634,100015,101015,102051,102990,103326,104152,104777,104723,104460,104563,105061,105257,105356,105322,105506,105671,105143,104670,104083,103687,103285,102790,102314,101622,100960,100180,99519,99199
"南投縣","埔里鎮","南投縣埔里鎮","82064",82647,83233,83738,84202,83989,84531,85156,85363,86047,86313,86572,87070,87493,87362,87474,87975,88271,87933,87526,87519,87417,87350,87069,86920,86684,86415,86189,85779,85088,84596,84300,83701,83021,82212,81574,81033,80340,79789
"南投縣","草屯鎮","南投縣草屯鎮","82471",83321,84166,85122,86163,86839,87545,88526,89457,90406,91263,92456,93130,94082,94825,95628,96352,96833,97280,97740,98180,98617,99059,99342,99523,99752,99884,100143,100294,99674,99249,99374,99297,99209,98837,98431,97875,97119,97608
"南投縣","竹山鎮","南投縣竹山鎮","62881",63184,63436,63419,63483,63325,62838,62586,62475,62626,62622,62923,63078,62944,63054,62669,62592,62269,61811,61209,61068,60782,60459,60022,59796,59415,59329,59003,58826,58338,57988,57560,57101,56662,56053,55493,55060,54540,53932
"南投縣","集集鎮","南投縣集集鎮","14649",14471,14180,14149,13965,13756,13339,13108,12971,12722,12678,12750,12767,12514,12429,12347,12296,12250,12335,12279,12302,12328,12459,12393,12311,12216,12109,12055,12103,11920,11737,11576,11413,11390,11229,11035,10904,10804,10615
"南投縣","名間鄉","南投縣名間鄉","41510",41535,41788,41618,41563,41565,41283,41228,41216,41402,41643,42082,42486,42895,42902,42968,42832,42754,42768,42847,42900,42774,42670,42454,42253,41910,41677,41589,41603,41218,40966,40682,40382,40019,39666,39220,38796,38265,37951
"南投縣","鹿谷鄉","南投縣鹿谷鄉","23422",23259,23167,23041,23070,23045,22890,22651,22499,22433,22341,22267,22125,21988,21883,21655,21568,21279,21062,20801,20597,20428,20292,20077,19879,19761,19581,19437,19376,19100,18947,18878,18667,18538,18234,18010,17808,17687,17509
"南投縣","中寮鄉","南投縣中寮鄉","22995",22774,22650,22440,22137,21668,21062,20548,20282,19942,19722,19548,19512,19240,19046,18742,18567,18252,17925,17688,17680,17394,17180,17031,16941,16763,16587,16445,16405,16183,16005,15901,15719,15566,15353,15083,14842,14680,14495
"南投縣","魚池鄉","南投縣魚池鄉","20947",20838,20512,20245,19851,19627,19239,19057,18845,18703,18682,18716,18740,18460,18433,18183,18102,17894,17910,17713,17833,17806,17645,17541,17549,17422,17342,17344,17411,17181,16927,16747,16696,16501,16289,16154,15946,15753,15611
"南投縣","國姓鄉","南投縣國姓鄉","28905",28843,29017,28754,28465,28157,27645,26896,26385,26175,26177,26115,25778,25622,25579,25339,25025,24643,24173,23675,23401,23136,22795,22392,22133,21776,21497,21195,20964,20668,20351,20165,19919,19715,19360,19098,18803,18629,18245
"南投縣","水里鄉","南投縣水里鄉","29334",29134,29039,28743,28400,28009,27746,27309,26994,26771,26548,26101,25615,25210,24566,24203,23837,23425,22996,22632,22479,22276,22106,21837,21613,21273,20913,20593,20383,20063,19700,19341,19071,18717,18339,18015,17803,17496,17247
"南投縣","信義鄉","南投縣信義鄉","17561",17598,17754,17866,17860,17868,17859,17982,18010,17835,17830,17955,18079,18304,18096,18151,18006,17869,17750,17673,17811,17761,17593,17421,17356,17222,17258,17166,17360,17314,17059,16802,16727,16813,16525,16381,16253,16230,16006
"南投縣","仁愛鄉","南投縣仁愛鄉","15526",15478,15317,15182,15037,14841,14674,14475,14365,14513,14758,14896,15215,15288,15352,14982,15403,15358,15372,15294,15485,15512,15532,15478,15572,15505,15454,15451,15650,15661,15595,15585,15739,15850,15771,15709,15748,15969,15905
"雲林縣","斗六市","雲林縣斗六市","83207",85375,86350,87456,87775,88142,88598,88780,89138,90188,91030,92042,93016,94356,95369,96805,97826,98896,99680,101019,101690,102460,103425,103910,104303,104918,105574,106226,106723,106854,107143,107727,108011,108098,108359,108401,108567,108542,108606
"雲林縣","斗南鎮","雲林縣斗南鎮","44951",45419,45369,45737,45867,45485,45538,45580,45678,45889,46382,46666,46794,47357,47545,47609,47718,47860,47979,48249,48377,48446,48534,48199,48067,47969,47823,47585,47461,47120,46815,46570,46271,46013,45590,45227,44941,44547,44296
"雲林縣","虎尾鎮","雲林縣虎尾鎮","66768",67216,67426,67608,67457,67457,67574,66699,66369,67021,67308,67672,67770,66714,66670,66276,66617,66734,67007,67471,67619,67945,68382,68504,68569,68979,69420,69874,70259,70025,70080,70423,70486,70269,70551,70815,70892,70844,70994
"雲林縣","西螺鎮","雲林縣西螺鎮","51404",51487,51551,51535,51324,50854,50800,50604,50377,50582,50566,50603,50671,50393,50479,50303,50055,50142,50076,50007,50239,50198,50163,50005,49711,49207,49282,48990,48954,48502,48125,47791,47482,47187,46840,46597,46244,46064,45723
"雲林縣","土庫鎮","雲林縣土庫鎮","35746",35609,35413,35098,34812,34278,33813,33132,32843,32706,32583,32688,32937,32896,32878,32800,32721,32470,32349,32048,32107,32111,31971,31805,31549,31341,31099,30952,30730,30476,30247,29957,29797,29697,29401,29275,28932,28794,28544
"雲林縣","北港鎮","雲林縣北港鎮","54230",54114,53791,53592,53180,52348,51878,51052,50296,49764,49710,49464,49029,48957,48486,48161,47947,47325,46910,46346,46434,45921,45609,45353,45082,44657,44336,43781,43537,43059,42483,42257,41986,41528,41006,40658,40278,39905,39397
"雲林縣","古坑鄉","雲林縣古坑鄉","39507",39304,39072,38653,38394,37999,37570,37312,36857,36681,36716,36737,36846,36712,36859,36815,36547,36325,36206,35794,35766,35672,35525,35600,35423,35079,34952,34976,34598,34061,33659,33280,32865,32686,32326,31995,31708,31358,31202
"雲林縣","大埤鄉","雲林縣大埤鄉","26784",26565,26447,26240,25843,25429,25068,24796,24377,24181,23990,23954,23880,24069,24278,24032,23741,23477,23294,23072,22907,22811,22636,22476,22347,22064,21912,21702,21533,21234,20893,20582,20290,19989,19727,19480,19263,19030,18801
"雲林縣","莿桐鄉","雲林縣莿桐鄉","31928",32003,32003,32221,32097,31960,31712,31509,31389,31414,31588,31661,31827,31910,31995,32169,32245,32067,32091,31993,31927,32004,31776,31516,31422,31163,30841,30741,30715,30477,30251,29906,29825,29599,29232,29089,28939,28703,28524
"雲林縣","林內鄉","雲林縣林內鄉","22526",22636,22612,22487,22450,22322,22299,22210,21740,21936,21958,22086,22110,21997,21751,21748,21504,21519,21202,21351,21377,21045,20985,21036,20719,20608,20415,20144,20089,19720,19581,19352,19117,18970,18664,18453,18230,17995,17776
"雲林縣","二崙鄉","雲林縣二崙鄉","37007",36634,36501,36361,36236,35833,35133,34570,34055,33755,33592,33367,33442,33183,33085,32876,32767,32671,32514,32301,32201,32079,31980,31700,31362,30908,30570,30289,30076,29665,29331,29060,28712,28323,27939,27518,27255,26855,26371
"雲林縣","崙背鄉","雲林縣崙背鄉","32318",32411,32605,32525,32375,31969,31447,30933,30500,30263,30206,30170,30105,30154,30034,29948,29860,29662,29594,29504,29332,29293,29094,28859,28572,28348,28099,27976,27755,27350,26879,26570,26241,25896,25469,25083,24678,24345,24025
"雲林縣","麥寮鄉","雲林縣麥寮鄉","34554",34763,34929,35001,34817,34612,33945,33322,32687,31789,31863,31820,31960,31722,31932,32118,32614,32717,32527,32277,32436,32599,32566,32613,32748,32968,33279,34036,35053,37029,39147,41096,42526,43880,44600,45126,45665,46196,47196
"雲林縣","東勢鄉","雲林縣東勢鄉","22649",22529,22441,22274,22150,21568,20950,20376,20064,19763,19874,19844,20040,20039,20037,20045,19960,19838,19617,19308,19101,18904,18667,18486,18296,17901,17616,17370,17170,16780,16379,16100,15810,15865,15391,15120,14893,14766,14416
"雲林縣","褒忠鄉","雲林縣褒忠鄉","17595",17449,17426,17421,17299,17072,16876,16465,16242,15956,15918,15870,15997,15844,15743,15714,15946,15853,15784,15550,15476,15414,15289,15231,15111,14981,14813,14624,14623,14251,13997,13869,13706,13605,13349,13167,13010,12912,12682
"雲林縣","臺西鄉","雲林縣臺西鄉","35324",35360,35100,34800,34525,34060,33557,32863,32000,31602,31430,31277,31202,31007,30720,30405,30494,29912,29587,29230,29238,29079,28534,28077,28152,27676,27468,26986,26563,26223,25662,25068,24897,24995,24576,24212,23954,23730,23312
"雲林縣","元長鄉","雲林縣元長鄉","39037",38727,38584,38208,37699,37233,36426,35542,34970,34640,34214,34151,34158,33690,33604,33409,33003,32793,32439,31926,31940,31674,31366,30993,30710,30150,29739,29388,29325,28795,28367,28002,27640,27307,26857,26361,25980,25643,25118
"雲林縣","四湖鄉","雲林縣四湖鄉","39779",39471,39108,38637,38161,37336,36478,35335,34269,33598,33479,33315,33239,32939,32974,32400,31524,31166,30694,30081,29855,29907,29382,28885,28456,27946,27583,27462,27252,26694,26316,25907,25501,25415,24742,24151,23667,23209,22749
"雲林縣","口湖鄉","雲林縣口湖鄉","40323",40084,39684,39573,39444,39068,38170,37400,36841,36209,35906,35525,35719,35296,35119,34785,34939,34187,33759,33323,33254,33360,33124,32569,32131,31515,31031,31030,30894,30392,29898,29646,29344,29017,28489,28074,27653,27276,26830
"雲林縣","水林鄉","雲林縣水林鄉","41331",40693,40339,39831,39281,38501,37756,36963,36506,35702,35397,34929,35011,34556,34440,34009,33885,33381,32932,32518,32286,31875,31493,30955,30600,30112,29820,29542,29485,28946,28303,27828,27285,27017,26525,26071,25624,25308,24744
"嘉義縣","太保市","嘉義縣太保市","27151",27340,27454,27533,27326,27288,27068,26968,26920,27231,27651,28041,28706,29572,29862,30313,30823,31454,32036,32854,33302,33732,34330,34597,35066,35180,35669,35896,36210,36685,36673,36946,37023,37038,37212,37497,37781,38069,38301
"嘉義縣","朴子市","嘉義縣朴子市","46855",46613,46646,46594,46356,45892,45408,45051,44721,44771,45046,45018,44985,44826,44790,44667,44530,44295,44229,44107,44296,44158,44166,44057,44463,44329,44222,44281,44326,44093,43895,43855,43599,43250,42956,42585,42382,42112,41855
"嘉義縣","布袋鎮","嘉義縣布袋鎮","41892",41446,40994,40513,39995,39345,38650,38106,37395,36835,36645,36183,35874,35465,34911,34698,34511,34091,33611,33351,33414,33160,32770,32480,32274,31667,31372,30888,30824,30216,29664,29244,28701,28423,27954,27509,27143,26773,26381
"嘉義縣","大林鎮","嘉義縣大林鎮","39861",39426,38995,38574,38345,37829,37398,36756,36355,36343,36382,36521,36963,36950,36972,36724,36651,36503,36238,36205,36144,35985,35648,35309,34938,34666,34382,34101,33982,33635,33207,32917,32593,32159,31697,31379,31198,30896,30684
"嘉義縣","民雄鄉","嘉義縣民雄鄉","52699",54148,55550,56326,56660,56889,57145,57499,58089,59077,60082,61289,62899,64552,66174,67457,68243,69328,69862,70625,71034,71605,71857,72451,72556,72836,72762,72641,72793,72539,72451,72286,72096,71903,71862,71834,71693,71367,71362
"嘉義縣","溪口鄉","嘉義縣溪口鄉","21425",21115,20850,20521,20356,19999,19544,19187,18975,18852,18744,18639,18851,18658,18615,18618,18974,18365,18115,17929,17782,17652,17490,17273,17371,17051,16812,16695,16563,16269,16015,15823,15546,15393,15113,14933,14751,14592,14283
"嘉義縣","新港鄉","嘉義縣新港鄉","38962",38784,38460,38136,37699,37333,36988,36423,36145,35917,36007,36044,36135,36344,36542,36558,36241,36059,35929,36221,36065,36110,35969,35815,35724,35488,35363,35149,34995,34676,34231,33830,33507,33186,32797,32385,31935,31723,31420
"嘉義縣","六腳鄉","嘉義縣六腳鄉","36931",36393,35763,35077,34558,33787,32895,32342,31789,31430,31337,31231,31029,30969,30673,30653,30296,29945,29540,29152,28879,28582,28293,27939,27787,27645,27327,27041,26890,26379,25903,25356,24947,24613,24202,23787,23318,22960,22540
"嘉義縣","東石鄉","嘉義縣東石鄉","39464",38807,38246,37584,36912,36180,35513,34575,33974,33549,33328,32718,32794,32282,32091,31649,31465,30773,30267,29957,30118,29855,29718,29399,29374,28978,28761,28399,28224,27741,27202,26713,26305,26235,25751,25307,24969,24580,24194
"嘉義縣","義竹鄉","嘉義縣義竹鄉","30088",29742,29323,28979,28420,27706,27000,26426,26093,25877,25655,25473,25517,25175,24910,24507,24749,24082,23694,23306,23827,22934,22667,22303,22407,22020,21880,21671,21617,21129,20653,20158,19856,19578,19258,18822,18486,18242,17883
"嘉義縣","鹿草鄉","嘉義縣鹿草鄉","22976",22728,22478,22141,21731,21327,20916,20549,20199,19920,19777,19726,20016,19675,19497,19265,19044,18782,18483,18260,18159,18052,17827,17727,17661,17529,17512,17429,17405,17232,17022,16832,16652,16384,16119,15808,15577,15358,15118
"嘉義縣","水上鄉","嘉義縣水上鄉","46569",47989,48820,49009,49017,49040,49062,49499,49628,50181,50802,51416,52282,53317,54073,54266,55090,55722,55170,55395,55411,55724,55483,55276,54533,54061,53498,53130,52562,52274,51793,51497,51289,50726,50431,50084,49744,49316,49195
"嘉義縣","中埔鄉","嘉義縣中埔鄉","38925",39901,40723,41769,42239,42737,43125,43614,44091,45000,45545,45797,46417,47201,47473,47806,48480,48458,48365,48435,48301,48452,48340,48157,48069,48219,48039,47840,47790,47579,47291,47025,46694,46156,45724,45395,44974,44584,44325
"嘉義縣","竹崎鄉","嘉義縣竹崎鄉","41960",42172,42249,42565,42514,42379,42099,41797,41444,41561,41771,42223,42261,42401,42367,41991,41778,41580,41434,41288,41189,41210,40916,40576,40130,39721,39460,39155,38962,38608,38179,37923,37372,36924,36546,36226,35962,35584,35207
"嘉義縣","梅山鄉","嘉義縣梅山鄉","25561",25480,25477,25365,25207,24891,24678,24566,24525,24365,24462,24461,24488,24592,24438,24127,23966,23845,23639,23433,23453,23249,23128,22874,22778,22515,22332,22184,22049,21634,21171,20842,20576,20304,20010,19800,19475,19282,18963
"嘉義縣","番路鄉","嘉義縣番路鄉","12877",12499,12501,12452,12376,11703,11378,11243,11348,11456,11558,11697,11854,11967,12075,12198,12455,12309,12170,12085,12054,12095,12037,11958,12051,11885,11778,11619,11730,11684,11881,12227,12174,12089,11865,11695,11599,11430,11262
"嘉義縣","大埔鄉","嘉義縣大埔鄉","4019",3961,4059,3936,4206,3987,3931,3807,4200,3804,3730,3792,5433,3984,3833,3756,3928,3764,3626,3547,3815,3644,3542,3524,3733,3900,4011,4434,4572,4649,4554,4547,4567,4658,4621,4610,4564,4603,4596
"嘉義縣","阿里山鄉","嘉義縣阿里山鄉","6236",6158,6124,6085,6015,6026,6098,6129,6109,6108,6224,6311,6393,6451,6508,6447,6471,6378,6254,6155,6122,6195,6229,6188,6186,6151,6165,6178,6222,6226,6157,5702,5732,5764,5721,5664,5631,5597,5544
"屏東縣","屏東市","屏東縣屏東市","189347",192232,195288,198237,200441,202079,204990,206991,207970,210801,212335,213309,214304,214728,215096,214627,214628,214313,214727,215282,215245,215584,216338,216777,216708,216425,215962,214987,213614,211027,209416,207862,205945,203866,202562,201644,200452,199606,198990
"屏東縣","潮州鎮","屏東縣潮州鎮","53122",53584,53869,54247,54236,54302,54393,54549,54242,54735,55184,55717,55975,56675,57411,57915,57813,57770,57795,57879,57835,57727,57644,57621,57202,56973,56896,56781,55969,55456,55312,55205,55207,54738,54719,54703,54377,53893,53831
"屏東縣","東港鎮","屏東縣東港鎮","44836",45468,45752,46197,46581,46653,46879,47039,46756,46819,46892,47072,47118,47869,48230,48798,48755,49454,49572,49753,49271,49889,50119,50188,50151,50313,50524,50360,50234,50141,49568,49185,48585,48262,48058,48097,47866,47613,47161
"屏東縣","恆春鎮","屏東縣恆春鎮","36517",36520,35914,35265,34360,33452,32715,32134,31857,31915,31936,32031,32210,31962,31869,31640,31552,31352,31304,31225,31452,31608,31687,31625,31431,31314,31288,31143,31170,31165,30867,30758,30823,30859,30874,30783,30726,30818,30662
"屏東縣","萬丹鄉","屏東縣萬丹鄉","48359",48507,48658,48860,48993,48847,48671,49017,49288,49814,50314,51122,51887,52620,53224,53682,53887,54259,54394,54499,54473,54513,54612,54532,54437,54433,54542,54521,54309,53980,53515,53125,52536,52085,51647,51261,50935,50514,50427
"屏東縣","長治鄉","屏東縣長治鄉","28074",28377,28384,28316,28270,27768,27400,27106,26998,27264,27618,27926,28392,28830,29208,29850,30087,30241,30356,30305,30516,30544,30721,30772,30884,30939,30983,30994,30979,30944,30686,30600,30488,30429,30305,30159,30008,29677,29536
"屏東縣","麟洛鄉","屏東縣麟洛鄉","11310",11344,11174,11280,11222,11151,10936,10860,10706,10890,11154,11344,11336,11431,11746,11828,11892,12011,12043,12072,12060,11981,11920,11792,11819,11716,11694,11619,11649,11516,11406,11301,11303,11313,11231,11125,11076,11036,10906
"屏東縣","九如鄉","屏東縣九如鄉","21075",21142,21234,21161,21323,21098,20981,21062,21116,21086,21325,21452,21713,21979,22480,22914,23151,23202,23333,23577,23545,23439,23475,23491,23315,23257,23226,23092,23004,22859,22689,22563,22408,22172,22090,22083,22110,22061,21989
"屏東縣","里港鄉","屏東縣里港鄉","26576",26857,26878,26879,26773,26661,26380,26318,26264,26474,26588,26729,26951,27044,27247,27562,27578,27445,27295,27201,27255,27132,27030,26862,26811,26617,26489,26317,26231,25923,25759,26282,26506,26814,27040,26995,26459,26044,25853
"屏東縣","鹽埔鄉","屏東縣鹽埔鄉","28032",28101,27995,28084,27896,27533,27436,27510,27594,27742,27820,28080,28500,28750,28843,28808,28838,28743,28809,28583,28772,28632,28435,28313,28175,27952,27778,27576,27479,27317,27036,26802,26660,26629,26361,26199,25997,25719,25332
"屏東縣","高樹鄉","屏東縣高樹鄉","34456",34162,33985,33695,33247,32376,31707,30900,30414,30291,30438,31132,30967,30915,30907,30716,30416,30027,29728,29426,29208,29028,28717,28307,28093,27819,27533,27325,27226,26797,26331,25999,25682,25520,25163,24882,24622,24384,24006
"屏東縣","萬巒鄉","屏東縣萬巒鄉","26960",26831,26773,26632,26267,25838,25427,25202,25116,25019,25052,24919,25116,25128,25189,25044,24770,24585,24412,24222,24055,23808,23567,23424,23144,22907,22694,22457,22282,21973,21635,21391,21164,20918,20765,20609,20556,20593,20473
"屏東縣","內埔鄉","屏東縣內埔鄉","60601",61272,62335,62531,62643,62415,62829,62666,62526,62312,62386,62554,62635,62780,63231,63520,63064,62887,62693,62706,62320,61829,61402,60867,60368,59960,59441,59105,58685,57955,57508,57070,56550,56148,55644,55181,54707,54115,53583
"屏東縣","竹田鄉","屏東縣竹田鄉","20596",20484,20376,20301,20284,20045,19692,19260,19125,19076,19404,19493,19667,19801,19663,19698,19655,19471,19467,19382,19314,19198,19063,18943,18789,18696,18491,18487,18474,18425,18169,18041,17806,17719,17544,17351,17158,17119,16863
"屏東縣","新埤鄉","屏東縣新埤鄉","14166",14089,13942,13935,13778,13600,13308,12937,12780,12768,12642,12590,12621,12459,12394,12269,12140,12005,11996,11864,11864,11781,11614,11422,11309,11145,11097,10904,10913,10706,10532,10373,10243,10232,10058,9927,9936,9981,9737
